id,C1,C2
Dietzia maris,Unknown,Unknown
(f)Motilibacteraceae sp.,Unknown,Unknown
(f)Sporichthyaceae sp.,6743.33333333333,Infinity
Modestobacter lapidis-muralis-versicolor,3033.33333333333,Infinity
Kineococcus radiotolerans,3255,Infinity
Georgenia sp.,100980,Infinity
Janibacter sp.,28250,Infinity
Janibacter limosus,7296.66666666667,Infinity
Knoellia subterranea,3210,Infinity
(f)Intrasporangiaceae sp.,51760,Infinity
Ornithinimicrobium sp.,185305,Infinity
Ornithinimicrobium humiphilum,8903.33333333333,Infinity
Ornithinimicrobium pekingense,100220,Infinity
Agrococcus baldri,10440,Infinity
Agrococcus citreus,3753.33333333333,Infinity
Agrococcus jenensis,10803.3333333333,Infinity
Microbacterium aurum,Unknown,Unknown
Rathayibacter caricis,3340,Infinity
Arthrobacter parietis,3960,Infinity
Arthrobacter psychrolactophilus,Unknown,Unknown
Citricoccus nitrophenolicus,5840,Infinity
Glutamicibacter ardleyensis,5746.66666666667,Infinity
Kocuria carniphila-gwangalliensis,Unknown,Unknown
Paeniglutamicibacter psychrophenolicus,3650,Infinity
Paeniglutamicibacter sulfureus,9663.33333333333,Infinity
Rothia amarae,Unknown,Unknown
Sanguibacter sp.,3887.5,Infinity
Sanguibacter suarezii,2630,Infinity
Micromonospora sp.,Unknown,Unknown
Aeromicrobium sp.,6145,Infinity
Nocardioides aquaticus,2700,Infinity
Luteococcus sp.,4976.66666666667,Infinity
Tessaracoccus oleiagri,Unknown,Unknown
Pseudonocardia sichuanensis,Unknown,Unknown
(f)Streptomycetaceae sp.,1803.33333333333,Infinity
Streptomyces aureus,Unknown,Unknown
Streptomyces griseoflavus,Unknown,Unknown
Streptomyces thermoviolaceus,Unknown,Unknown
Actinomadura sp.,Unknown,Unknown
(o)Armatimonadales sp.,2073.33333333333,Infinity
(p)Armatimonadetes sp.,8710,Infinity
Prevotella melaninogenica,Unknown,Unknown
(o)Chitinophagales sp.,7223.33333333333,Infinity
(c)Chitinophagia sp.,11810,Infinity
Dyadobacter sediminis,Unknown,Unknown
Hymenobacter glacieicola,Unknown,Unknown
Hymenobacter mucosus,Unknown,Unknown
(f)Hymenobacteraceae sp.,35983.3333333333,Infinity
(o)Cytophagales sp.,29663.3333333333,Infinity
(c)Cytophagia sp.,5486.66666666667,Infinity
Gillisia sp.,2193.33333333333,Infinity
(o)Flavobacteriales sp.,95756.6666666667,Infinity
(o)Sphingobacteriales sp.,3946.66666666667,Infinity
(o)Kallotenuales sp.,Unknown,Unknown
Navicula phyllepta,29936.6666666667,Infinity
(f)Pinus wallichiana sp.,Unknown,Unknown
Pinus wallichiana,889216.666666667,Infinity
(f)Populus euphratica sp.,Unknown,Unknown
(o)Pseudendoclonium akinetum sp.,Unknown,Unknown
Deinococcus reticulitermitis,21316.6666666667,Infinity
Deinococcus swuensis,27743.3333333333,Infinity
Bacillus butanolivorans-frigoritolerans-simplex,Unknown,Unknown
Bacillus soli,4320,Infinity
(f)Bacillaceae sp.,6876.66666666667,Infinity
Oceanobacillus sp.,Unknown,Unknown
Gemella sanguinis,1543.33333333333,Infinity
Ammoniphilus oxalaticus,11976.6666666667,Infinity
Ammoniphilus resinae,Unknown,Unknown
Tuberibacillus calidus,Unknown,Unknown
Macrococcus equipercicus,15310,Infinity
Staphylococcus pasteuri,1315,Infinity
Planifilum fimeticola,Unknown,Unknown
Desemzia incerta,2323.33333333333,Infinity
Granulicatella elegans,1696.66666666667,Infinity
(f)Carnobacteriaceae adiacens-enrichment,7073.33333333333,Infinity
Lactobacillus iners,2116.66666666667,Infinity
Lactobacillus jensenii,Unknown,Unknown
Streptococcus equinus-salivarius-vestibularis,3735,Infinity
Streptococcus infantis,20110,Infinity
Streptococcus salivarius,Unknown,Unknown
Peptostreptococcus sp.,2440,Infinity
Leptotrichia buccalis,820,Infinity
(c)Gemmatimonadetes sp.,23393.3333333333,Infinity
(f)Isosphaeraceae sp.,Unknown,Unknown
(o)Planctomycetales sp.,15226.6666666667,Infinity
Brevundimonas basaltis,2950,Infinity
Devosia mishustinii-yakushimensis,3700,Infinity
Methylobacterium adhaesivum-goesingense,43456.6666666667,Infinity
(f)Methylobacteriaceae sp.,3536.66666666667,Infinity
Phyllobacterium sp.,Unknown,Unknown
Rhizobium rosettiformans,2650,Infinity
Paracoccus acridae-siganidrum,8996.66666666667,Infinity
Paracoccus aquimaris,69876.6666666667,Infinity
Paracoccus koreensis,Unknown,Unknown
Paracoccus panacisoli-sanguinis,Unknown,Unknown
Roseovarius sp.,12650,Infinity
Belnapia rosea,Unknown,Unknown
Roseomonas aquatica,5776.66666666667,Infinity
Altererythrobacter atlanticus,Unknown,Unknown
Altererythrobacter xinjiangensis,Unknown,Unknown
Sphingomonas kyungheensis,15003.3333333333,Infinity
Lautropia mirabilis,Unknown,Unknown
Caenimonas sp.,2183.33333333333,Infinity
Simplicispira sp.,1183.33333333333,Infinity
Variovorax soli,21240,Infinity
Massilia haematophila,Unknown,Unknown
Noviherbaspirillum suwonense,3036.66666666667,Infinity
(o)Nitrosomonadales sp.,Unknown,Unknown
(f)Kofleriaceae sp.,Unknown,Unknown
(o)Myxococcales sp.,3890,Infinity
(c)Deltaproteobacteria sp.,2946.66666666667,Infinity
Pantoea agglomerans,1211.42857142857,Infinity
Pantoea agglomerans-conspicua-vagans,Unknown,Unknown
Psychrobacter frigidicola,21143.3333333333,Infinity
Pseudomonas seleniipraecipitans,Unknown,Unknown
(o)Xanthomonadales sp.,3496.66666666667,Infinity
Luteimonas terricola,2230,Infinity
Thermomonas sp.,6450,Infinity
Thermomonas carbonis,4016.66666666667,Infinity
(o)Oligoflexales sp.,2206.66666666667,Infinity
(o)Chthoniobacterales sp.,2893.33333333333,Infinity
(o)Verrucomicrobiales sp.,853.333333333333,Infinity
Malassezia pachydermatis,22.025,131.355
(o)Hypocreales sp.,31.7,Infinity
Phaeosphaeriopsis sp.,0,Infinity
Hannaella phetchabunensis,0,Infinity
Phoma leveillei,0,Infinity
Didymosphaeria futilis,14.85,Infinity
Nigrospora oryzae,0,Infinity
Malassezia restricta,14.06,62.455
(f)Trichomeriaceae sp.,0,Infinity
Moesziomyces aphidis,Unknown,Unknown
(f)Stachybotryaceae sp.,12.85,Infinity
(o)Helotiales sp.,0,Infinity
(f)Ustilaginaceae sp.,0,Infinity
Articulospora sp.,0,Infinity
(f)Amphisphaeriaceae sp.,0,Infinity
Hormonema viticola,Unknown,Unknown
(o)Myriangiales sp.,0,0.61
Didymella glomerata,12.875,65.81
Chaetomium sp.,0,Infinity
Nigrospora sp.,28.5,Infinity
(f)Chrysozymaceae sp.,Unknown,Unknown
Phaeosphaeria sp.,57.5,Infinity
Curvularia buchloes-spicifera-tsudae,0,Infinity
Aspergillus penicillioides,4.3,Infinity
Niesslia sp.,0,Infinity
Myxospora crassiseta,0,0
(o)Tremellales sp.,0,Infinity
Cladosporium aciculare-fusiforme,4.95,Infinity
Cladosporium penidielloides-salinae,74.05,Infinity
(f)Pleosporaceae coatesiae-pallescens-trifolii,1.95,Infinity
Curvularia sp.,53.55,Infinity
Pilidium concavum,0,Infinity
Fusarium equiseti,Unknown,Unknown
Sarocladium hominis,Unknown,Unknown
Stachybotrys sp.,0.66,3.725
(o)Magnaporthales sp.,0,0
(o)Agaricales sp.,Unknown,Unknown
Symmetrospora sp.,0,Infinity
(k)Fungi sp.,1462.15,Infinity
(c)Microbotryomycetes sp.,0,Infinity
Neoascochyta sp.,63.3,Infinity
(f)Sporormiaceae sp.,0,0
Myrothecium gramineum,0,Infinity
(f)Ceratobasidiaceae sp.,0,Infinity
Malassezia slooffiae,Unknown,Unknown
Papiliotrema flavescens,0,Infinity
Cladosporium cycadicola,48.85,Infinity
(o)Dothideales sp.,15.65,Infinity
(f)Cucurbitariaceae sp.,0,Infinity
(o)Pleosporales sp.,40.43,166.62
Penicillium asturianum-oxalicum,Unknown,Unknown
Chalara sp.,0,Infinity
(o)Hypocreales dichromosporum-pallida-zonatum,Unknown,Unknown
Papiliotrema aspenensis,Unknown,Unknown
Cladosporium sphaerospermum,Unknown,Unknown
Zymoseptoria halophila,Unknown,Unknown
Periconia macrospinosa,0,Infinity
Alternaria sp.,141.99,593.89
(p)Ascomycota sp.,67.755,292.92
Acremonium fusidioides-hansfordii,Unknown,Unknown
Sarocladium sp.,9.2,Infinity
Dissoconium sp.,0,Infinity
Aureobasidium lini-proteae-pullulans,0,1.79
Bipolaris sp.,50.05,Infinity
Candida tropicalis,4.65,Infinity
Acremonium alternatum-egyptiacum-sclerotigenum,Unknown,Unknown
(c)Sordariomycetes sp.,4.685,19.21
Humicola fuscoatra,0,Infinity
Pestalotiopsis microspora,0,Infinity
Rhodotorula taiwanensis,6.4,Infinity
(c)Dothideomycetes sp.,123.65,Infinity
Sphaerellopsis macroconidialis,0,Infinity
Periconia sp.,Unknown,Unknown
(f)Pleosporaceae americana-pallescens,85.1,Infinity
Trichoderma sp.,0,Infinity
(f)Chaetomiaceae ancistrocladum-murorum,8.5,Infinity
(f)Meruliaceae sp.,Unknown,Unknown
Malassezia arunalokei,30.75,Infinity
(o)Malasseziales sp.,30.25,Infinity
Hannaella sp.,Unknown,Unknown
Bulleromyces sp.,0,Infinity
Moesziomyces rugulosus,0,0
Devriesia sp.,Unknown,Unknown
Coniozyma leucospermi,29,Infinity
Pringsheimia sp.,Unknown,Unknown
Lophiostoma sp.,Unknown,Unknown
Alternaria infectoria-rosae,75.9,Infinity
Stemphylium vesicarium,78.3,Infinity
Kurtzmaniella zeylanoides,Unknown,Unknown
Suhomyces xylopsoci,0,Infinity
Sarocladium pseudostrictum,0,Infinity
(o)Sordariales sp.,0,Infinity
Curvibasidium cygneicollum,10.3,Infinity
Vishniacozyma foliicola,28.45,Infinity
Vishniacozyma taibaiensis,Unknown,Unknown
Neocatenulostroma sp.,54.15,Infinity
Pringsheimia smilacis,0,Infinity
Aureobasidium sp.,0,Infinity
Periconia cookei,43.55,Infinity
Alternaria sesami,30.7,Infinity
Curvularia intermedia,0,Infinity
Exophiala dermatitidis,0,Infinity
(f)Herpotrichiellaceae sp.,8.55,Infinity
Knufia petricola,Unknown,Unknown
Aspergillus sp.,30.35,Infinity
Aspergillus ochraceus-pseudoelegans-westerdijkiae,0,Infinity
Byssochlamys spectabilis,0,Infinity
Thermomyces lanuginosus,Unknown,Unknown
Thelebolus sp.,Unknown,Unknown
Acremonium vitellinum,Unknown,Unknown
Fusarium oxysporum,0,Infinity
Purpureocillium lilacinum,Unknown,Unknown
(f)Chaetomiaceae sp.,9.55,Infinity
Cystobasidium pallidum,0,Infinity
Sakaguchia dacryoidea,0,Infinity
Symmetrospora gracilis,1.35,Infinity
Rhodotorula alborubescens-mucilaginosa,15.8,Infinity
Filobasidium magnum,45.15,Infinity
(c)Chytridiomycetes sp.,0,Infinity
Cladosporium velox,Unknown,Unknown
Ramularia hydrangeae-macrophyllae,0,Infinity
Aureobasidium subglaciale,0,Infinity
Penicillium adametzioides,0,Infinity
(f)Trichocomaceae sp.,0,Infinity
(o)Verrucariales sp.,Unknown,Unknown
(c)Saccharomycetes sp.,0,Infinity
(f)Coniochaetaceae sp.,Unknown,Unknown
Lectera sp.,0,Infinity
Sarocladium bifurcatum,0,Infinity
Paramyrothecium sp.,0,0
Neurospora discreta-terricola,15.1,Infinity
(c)Agaricomycetes sp.,7.1,Infinity
(o)Polyporales sp.,0,Infinity
Peniophora sp.,0,Infinity
Microstroma sp.,Unknown,Unknown
(f)Malasseziaceae sp.,7.1,Infinity
Rhodosporidiobolus fluvialis,0,Infinity
Cystofilobasidium capitatum,0,Infinity
Tausonia pullulans,0,Infinity
Naganishia sp.,37.85,Infinity
Naganishia randhawae,2.3,23
Papiliotrema sp.,Unknown,Unknown
Papiliotrema laurentii,Unknown,Unknown
Saitozyma flava,8.2,Infinity
(o)Rhizophlyctidales sp.,Unknown,Unknown
(f)Cladosporiaceae sp.,Unknown,Unknown
(f)Extremaceae sp.,0,Infinity
(o)Capnodiales sp.,26.05,Infinity
Neodevriesia fraserae,19.6,Infinity
Hortaea thailandica,17,Infinity
Hormonema sp.,0,Infinity
Aureobasidium melanogenum,281.55,Infinity
Leptospora sp.,0,Infinity
Dictyosporium heptasporum,Unknown,Unknown
(f)Dictyosporiaceae sp.,Unknown,Unknown
Paraconiothyrium cyclothyrioides-thysanolaenae,18.4,Infinity
Paraconiothyrium estuarinum,Unknown,Unknown
(f)Periconiaceae sp.,0,Infinity
Periconia byssoides,0,Infinity
Alternaria abundans-armoraciae,0,Infinity
Curvularia mebaldsii,9.25,Infinity
(f)Tubeufiaceae sp.,Unknown,Unknown
Knufia sp.,11.65,Infinity
Knufia marmoricola,0,Infinity
Penicillium citrinum-griseofulvum-hetheringtonii,0,Infinity
Geomyces auratus,0,Infinity
Candida sake,12.95,Infinity
Diutina catenulata,Unknown,Unknown
Starmerella etchellsii,Unknown,Unknown
Saccharomyces cerevisiae,24.6,Infinity
Acremonium dichromosporum-zonatum,Unknown,Unknown
Sarocladium bactrocephalum,Unknown,Unknown
Sarocladium glaucum,Unknown,Unknown
Sarocladium strictum,Unknown,Unknown
Achroiostachys saccharicola,Unknown,Unknown
Exobasidium sp.,0,Infinity
Malassezia sp.,23.55,Infinity
Vishniacozyma victoriae,98.35,Infinity
Papiliotrema terrestris,Unknown,Unknown
Trichosporon asahii,Unknown,Unknown
Wallemia tropicalis,Unknown,Unknown
(p)Chytridiomycota sp.,0.75,Infinity
Blakeslea trispora,Unknown,Unknown
(o)Botryosphaeriales sp.,0,0
Cladosporium sp.,406.01,4060.1
Petrophila sp.,Unknown,Unknown
Ramularia eucalypti,Unknown,Unknown
Endoconidioma sp.,0,Infinity
Didymella sp.,0,Infinity
Didymocyrtis cladoniicola,Unknown,Unknown
Roussoella sp.,0,Infinity
Exophiala capensis,0,Infinity
(o)Chaetothyriales sp.,29.5,Infinity
Neophaeococcomyces sp.,Unknown,Unknown
(o)Lecanorales sp.,Unknown,Unknown
Acrophialophora sp.,0,Infinity
(o)Saccharomycetales sp.,Unknown,Unknown
Colletotrichum sp.,Unknown,Unknown
Brunneomyces brunnescens,Unknown,Unknown
Trichoderma bissettii-longibrachiatum,Unknown,Unknown
Acremonium charticola,Unknown,Unknown
Acremonium hyalinulum,Unknown,Unknown
Microascus croci,Unknown,Unknown
(f)Microascaceae sp.,5.05,Infinity
Myrmecridium schulzeri,0,Infinity
(o)Xylariales sp.,22.9,Infinity
Bartalinia robillardoides,17.25,Infinity
(f)Protomycetaceae sp.,0,Infinity
Trechispora sp.,0.35,Infinity
(o)Exobasidiales sp.,Unknown,Unknown
(f)Microstromataceae sp.,Unknown,Unknown
Malassezia sympodialis,23,Infinity
Rhodotorula paludigena,Unknown,Unknown
Filobasidium wieringae,Unknown,Unknown
Naganishia uzbekistanensis,7.1,Infinity
Solicoccozyma aeria,Unknown,Unknown
Solicoccozyma terrea,Unknown,Unknown
Vishniacozyma sp.,0,Infinity
(f)Cuniculitremaceae sp.,Unknown,Unknown
Powellomyces sp.,Unknown,Unknown
Mucor plumbeus,Unknown,Unknown
Phaeococcomyces sp.,0,Infinity
Diplodia africana-cupressi,Unknown,Unknown
Toxicocladosporium strelitziae,23.35,Infinity
Verrucocladosporium dirinae,3.82,38.2
Cercospora agavicola,0,Infinity
(f)Mycosphaerellaceae sp.,23.7,Infinity
Sydowia sp.,34.6,Infinity
Aureobasidium proteae-pullulans,42.09,420.9
Myriangium sp.,Unknown,Unknown
Paracamarosporium sp.,0,Infinity
Spegazzinia sp.,0,Infinity
Curvularia nodulosa,Unknown,Unknown
Preussia sp.,0,Infinity
Torula sp.,0,Infinity
Cyphellophora suttonii,Unknown,Unknown
Knufia karalitana,Unknown,Unknown
Aspergillus gracilis,0,Infinity
Penicillium dierckxii,0,Infinity
Penicillium meleagrinum-sumatraense-viridiflavum,Unknown,Unknown
(c)Eurotiomycetes sp.,14.4,Infinity
Erysiphe sp.,0,Infinity
Erysiphe multappendicis,0,Infinity
(f)Erysiphaceae sp.,Unknown,Unknown
(c)Leotiomycetes sp.,Unknown,Unknown
(f)Pseudeurotiaceae sp.,Unknown,Unknown
(f)Dipodascaceae sp.,0,Infinity
Cyberlindnera jadinii,10.85,Infinity
Coniochaeta polymorpha,0,Infinity
Fusarium avenaceum-tricinctum,Unknown,Unknown
Fusarium solani,Unknown,Unknown
(f)Niessliaceae sp.,Unknown,Unknown
Hirsutella sp.,0.5,Infinity
Paramyrothecium roridum,Unknown,Unknown
(f)Myrmecridiaceae sp.,0,Infinity
Dichotomopilus sp.,Unknown,Unknown
(f)Lasiosphaeriaceae sp.,Unknown,Unknown
Microdochium sp.,13.95,Infinity
(f)Xylariaceae sp.,0,Infinity
Taphrina inositophila,Unknown,Unknown
Cystobasidium sp.,0,Infinity
Symmetrospora symmetrica,23.4,Infinity
(c)Exobasidiomycetes sp.,41.7,Infinity
Malassezia caprae,0,Infinity
Leucosporidium golubevii,Unknown,Unknown
(f)Sporidiobolaceae sp.,0,Infinity
Rhodotorula diobovata-glutinis-kratochvilovae,22.5,Infinity
(o)Cystofilobasidiales sp.,Unknown,Unknown
Naganishia adeliensis,Unknown,Unknown
Vishniacozyma dimennae,0,Infinity
Cryptococcus neoformans,0,Infinity
Papiliotrema aurea,0,Infinity
(f)Trichosporonaceae akiyoshidainum-laibachii,Unknown,Unknown
Wallemia sp.,Unknown,Unknown
Wallemia mellicola,16.35,Infinity
Wallemia sebi,Unknown,Unknown
Powellomyces hirtus,Unknown,Unknown
Cladosporium aphidis,342.3,Infinity
Cladosporium dominicanum,284.5,Infinity
Rachicladosporium sp.,Unknown,Unknown
Ramularia pratensis-stellenboschensis,0,Infinity
Aureobasidium namibiae,103.7,Infinity
Neoconiothyrium sp.,0,Infinity
Phoma sp.,0,Infinity
Phoma aloes,0,Infinity
Keissleriella sp.,0,Infinity
(f)Lophiostomataceae sp.,Unknown,Unknown
Chaetosphaeronema sp.,0,Infinity
Neosphaerellopsis thailandica,0,Infinity
Alternaria eureka,Unknown,Unknown
Curvularia verruculosa,Unknown,Unknown
Neocamarosporium sp.,Unknown,Unknown
Pyrenophora dematioidea,Unknown,Unknown
Preussia flanaganii,0,Infinity
(f)Thyridariaceae sp.,0,Infinity
Cyphellophora fusarioides,Unknown,Unknown
(f)Aspergillaceae sp.,113.25,Infinity
Penicillium sp.,103.95,Infinity
Penicillium brevicompactum-kongii,28.6,Infinity
Penicillium decumbens,0,Infinity
(c)Lecanoromycetes sp.,22.1,Infinity
Erysiphe platani,Unknown,Unknown
Erysiphe syringae,0,Infinity
Helicodendron luteoalbum,0,Infinity
Phacidium lacerum,0,Infinity
(f)Orbiliaceae sp.,Unknown,Unknown
Colletotrichum gloeosporioides,0,Infinity
Clonostachys rosea,Unknown,Unknown
Acremonium sp.,0,Infinity
Scopulariopsis brevicaulis-insectivora-stercoraria,12.45,Infinity
(o)Microascales sp.,Unknown,Unknown
Podospora sp.,0,Infinity
Zygosporium pseudogibbum,Unknown,Unknown
Pestalotiopsis sp.,Unknown,Unknown
Xylodon nothofagi,0,Infinity
Stereum complicatum,Unknown,Unknown
Kondoa sp.,0,Infinity
Symmetrospora foliicola,1.85,Infinity
Symmetrospora marina,0,Infinity
Quambalaria sp.,0.635,6.35
Rhodotorula dairenensis,0,Infinity
Vishniacozyma dimennae-globospora,0,Infinity
Ustilago sp.,3.55,35.5
Ustilago avenae,3.55,Infinity
(c)Wallemiomycetes sp.,9.95,Infinity
Mucor corticola-hiemalis,0,Infinity
Dissoconium proteae,Unknown,Unknown
Ramularia collo-cygni,17.75,Infinity
(f)Neodevriesiaceae sp.,25.8,Infinity
Neodevriesia capensis,Unknown,Unknown
Ampelomyces sp.,10.5,Infinity
Neovaginatispora fuckelii,Unknown,Unknown
Alternaria brassicae,Unknown,Unknown
Bipolaris austrostipae-cynodontis,749.65,Infinity
Penicillium olsonii,8.05,Infinity
Penicillium sanguifluum,Unknown,Unknown
Talaromyces diversus,Unknown,Unknown
(f)Onygenaceae sp.,Unknown,Unknown
Golovinomyces biocellatus,Unknown,Unknown
(o)Pezizales sp.,2.4,Infinity
Candida parapsilosis,67.2,Infinity
Hanseniaspora sp.,Unknown,Unknown
Wickerhamiella pararugosa,Unknown,Unknown
Plectosphaerella sp.,13.25,Infinity
Lecanicillium sp.,Unknown,Unknown
Acremonium alternatum,Unknown,Unknown
Fusarium sp.,14.65,Infinity
Fusicolla acetilerea,Unknown,Unknown
Stachybotrys chartarum,0,Infinity
Myrmecridium thailandicum,Unknown,Unknown
Botryotrichum spirotrichum,10.4,Infinity
Humicola olivacea,Unknown,Unknown
(o)Taphrinales sp.,Unknown,Unknown
Lyomyces erastii,Unknown,Unknown
(f)Corticiaceae sp.,3.85,Infinity
(o)Corticiales sp.,Unknown,Unknown
Xylodon sp.,Unknown,Unknown
Sterigmatomyces halophilus,5.35,Infinity
(f)Symmetrosporaceae sp.,7.75,Infinity
Jaminaea sp.,9.3,Infinity
Malassezia furfur,0,Infinity
Malassezia globosa,5.92,Infinity
Sampaiozyma ingeniosa,Unknown,Unknown
Filobasidium uniguttulatum,Unknown,Unknown
Dioszegia sp.,13.85,Infinity
Cutaneotrichosporon curvatus,Unknown,Unknown
(o)Spizellomycetales sp.,Unknown,Unknown
Mortierella sp.,Unknown,Unknown
Cladosporium halotolerans-sphaerospermum,185.55,Infinity
Cladosporium lignicola-sphaerospermum,377.1,Infinity
Toxicocladosporium pseudoveloxum,14.65,Infinity
Hortaea werneckii,20.5,Infinity
Ochrocladosporium elatum,40.15,Infinity
(f)Phaeosphaeriaceae sp.,Unknown,Unknown
Alternaria botryospora,Unknown,Unknown
Exserohilum sp.,35.4,Infinity
(f)Pleosporaceae sp.,32.1,Infinity
Aspergillus halophilicus,8.05,Infinity
Aspergillus subversicolor-versicolor,Unknown,Unknown
(f)Teloschistaceae sp.,48.9,Infinity
Golovinomyces leucheriae,41.45,Infinity
Podosphaera negeri,47.45,Infinity
Iodophanus sp.,Unknown,Unknown
Diaporthe foeniculina,Unknown,Unknown
(f)Microascaceae acremonium-pachypleura,Unknown,Unknown
Cystobasidium slooffiae,18.2,Infinity
Buckleyzyma salicina,Unknown,Unknown
(c)Cystobasidiomycetes sp.,16.6,Infinity
(o)Sporidiobolales sp.,Unknown,Unknown
Sporobolomyces roseus,14.6,Infinity
Filobasidium chernovii,19.3,Infinity
Vishniacozyma tephrensis,31.75,Infinity
Kwoniella sp.,0.4,Infinity
Ustilago nunavutica,6.2,Infinity
Mucor nanus-racemosus,Unknown,Unknown
Mucor saturninus,0.3,Infinity
Toxicocladosporium pseudoveloxum-rubrigenum,Unknown,Unknown
Pseudocercospora sp.,Unknown,Unknown
Ramularia pratensis,103.95,Infinity
Coniosporium sp.,15.95,Infinity
(f)Didymellaceae sp.,368.7,Infinity
(f)Leptosphaeriaceae sp.,1.05,Infinity
(o)Tubeufiales sp.,10.35,Infinity
Exophiala sp.,Unknown,Unknown
(o)Onygenales sp.,6.85,Infinity
Podosphaera fusca-gunnerae,Unknown,Unknown
Botrytis caroliniana-cinerea,132.4,Infinity
(f)Nectriaceae sp.,24.05,Infinity
(f)Chaetomiaceae fusisporum-gelasinospora-jatrophae,Unknown,Unknown
Trametes versicolor,19.55,Infinity
Occultifur sp.,Unknown,Unknown
Buckleyzyma aurantiaca,21.75,Infinity
Symmetrospora marina-vermiculata,8.55,Infinity
Symmetrospora oryzicola,33.7,Infinity
(o)Microstromatales sp.,9.55,Infinity
Rhodotorula babjevae-glutinis-graminis,153.35,Infinity
Sporobolomyces sp.,Unknown,Unknown
Filobasidium chernovii-globisporum,16.2,Infinity
Naganishia albida,25.85,Infinity
Holtermanniella takashimae,127.25,Infinity
Vishniacozyma heimaeyensis,37.7,Infinity
Papiliotrema fonsecae,83.8,Infinity
Papiliotrema mangalensis,15.15,Infinity
Saitozyma paraflava,25.8,Infinity
Mucor circinelloides,8.5,Infinity
Cladosporium dominicanum-penidielloides-salinae,45.05,Infinity
Cladosporium langeronii-psychrotolerans,918.7,Infinity
Toxicocladosporium rubrigenum,76.45,Infinity
Catenulostroma sp.,22.2,Infinity
(f)Didymosphaeriaceae africanum-brabeji-brasiliense,9.8,Infinity
Alternaria lolii,Unknown,Unknown
Aspergillus subversicolor-sydowii-versicolor,27.1,Infinity
Penicillium steckii,2.3,Infinity
(f)Physciaceae sp.,33.3,Infinity
Stachybotrys microspora,Unknown,Unknown
(f)Microascaceae asperula-fusca-niger,Unknown,Unknown
Coprinellus ellisii,Unknown,Unknown
(o)Erythrobasidiales sp.,Unknown,Unknown
Leucosporidium creatinivorum,Unknown,Unknown
(p)Basidiomycota sp.,48.65,Infinity
Cystofilobasidium macerans,62.85,Infinity
Mrakia frigida,Unknown,Unknown
Filobasidium globisporum,202,Infinity
Trichosporon sp.,62.35,Infinity
Mucor plumbeus-racemosus,Unknown,Unknown
Rhizopus oryzae,Unknown,Unknown
(f)Teratosphaeriaceae sp.,136.55,Infinity
Arthrographis sp.,12.95,Infinity
(f)Didymosphaeriaceae brabeji-brasiliense,22.25,Infinity
Paraphaeosphaeria angularis-pilleata,Unknown,Unknown
Setophaeosphaeria hemerocallidis,Unknown,Unknown
Penicillium digitatum-tarraconense-terraconense,72.2,Infinity
(o)Eurotiales sp.,13.75,Infinity
Lecanora hagenii,Unknown,Unknown
Blumeria graminis,129.6,Infinity
Sawadaea sp.,23.8,Infinity
Debaryomyces prosopidis,34.55,Infinity
Claviceps sp.,1187.85,Infinity
Scedosporium apiospermum-boydii,9.2,Infinity
Coprinellus micaceus,22.65,Infinity
Hyphodontia microspora,99.3,Infinity
Peniophora cinerea,Unknown,Unknown
Kondoa aeria,20.7,Infinity
(c)Tremellomycetes sp.,32.7,Infinity
Cutaneotrichosporon moniliiforme,26.65,Infinity
